id_13_team_0,id_10_team_0,id_2_team_0,id_4_team_0,id_16_team_0,id_281_team_0,id_5_team_0,id_1_team_0,id_45_team_0,id_20_team_0,id_17_team_0,id_22_team_1,id_14_team_1,id_11_team_1,id_3_team_1,id_9_team_1,id_6_team_1,id_12_team_1,id_8_team_1,id_15_team_1,id_7_team_1,id_18_team_1,ball
"10906.56,3380.22","10592.14,2903.39","10851.18,2140.64","10075.21,3722.90","10177.06,2616.12","11566.35,3686.96","10895.82,3765.62","9192.06,4720.40","10498.59,1819.52",,,,"7110.30,1234.66","6501.99,2847.72","7822.80,4521.09","10939.90,3087.14","8952.10,1862.88","8672.22,3325.26",,"9901.24,621.82","10384.39,4641.91","10675.85,1340.80","10325.93,3720.95"
"10879.54,3447.96","10546.93,3015.00","10817.65,2184.92","10075.38,3743.88","10168.58,2629.89","11636.90,3553.02","11031.48,3486.76","9272.01,4700.65","10463.34,1866.62",,,,"7113.46,1255.75","6511.03,2863.63","7917.17,4532.91","10966.16,3094.08","8961.37,1915.05","8761.39,3359.85","11031.48,3486.76","9900.59,672.39",,"10665.47,1364.36",
"10858.08,3514.45","10592.16,3025.54","10827.91,2202.77","10106.51,3740.83","10164.07,2699.90","11668.07,3518.32","11020.53,3518.71","9356.95,4700.28","10467.59,1868.31",,,,"7129.29,1286.68","6514.48,2874.22","8005.53,4515.34","10976.88,3121.68","8985.91,1956.62","8868.78,3401.96","11020.53,3518.71","9914.26,720.51","10334.97,4651.80","10686.02,1369.95",
,"10594.85,3135.80","10795.35,2308.75","10128.87,3776.92","10204.88,2716.74","11711.91,3485.55","10884.94,3897.85","9465.95,4705.50","10461.84,1939.44",,,,"7162.43,1341.40","6575.22,2851.46","8111.86,4557.31","10986.32,3151.41","9023.20,2027.46","9017.39,3446.07","10963.41,3639.00","9942.60,780.18","10359.54,4622.32","10695.33,1396.13","8937.58,3502.83"
"10782.06,3585.38","10592.85,3177.96","10782.37,2355.91","10151.32,3753.67","10173.00,2824.38","11598.62,3661.80","10860.62,3961.21","9518.80,4723.87","10455.38,1975.23",,,,"7167.32,1386.68","6575.41,2939.17","8209.31,4566.58",,"9040.66,2069.53","9116.83,3488.49",,"9959.33,809.65","10353.92,4587.83","10664.82,1485.00",
"10620.43,3614.65","10451.94,3297.13","10656.26,2429.19","10049.25,3834.35","10079.14,2855.73","11480.60,3715.09","10761.33,3999.70","9479.57,4729.23","10346.19,2030.29",,,,"7121.14,1376.50","6542.78,2921.27","8212.75,4585.23","10790.38,3293.42","8956.37,2140.91","9075.18,3566.80",,"9860.19,852.52","10194.15,4634.76",,
"10551.43,3685.21","10497.14,3315.65","10685.90,2431.35","10142.53,3808.45","10081.39,2907.42","11530.50,3680.20","10788.62,3998.31","9551.66,4698.84","10361.25,2063.41",,,,"7131.51,1388.51","6556.82,2931.96","8285.10,4561.26",,"8977.82,2177.54","9143.92,3604.19",,"9886.76,857.22","10208.07,4620.28",,
"10492.86,3713.48","10480.83,3357.64","10624.62,2502.76","10165.73,3844.00","10066.07,2910.44","11595.42,3554.18","10731.34,4047.82","9583.93,4672.51","10326.06,2096.65",,"6660.35,2748.21",,"7144.19,1422.60","6598.41,2928.51","8336.40,4555.45","10758.11,3260.94","8980.39,2212.03",,,"9845.66,938.84","10159.49,4634.29",,"11814.37,1504.77"
"10506.57,3797.80","10546.18,3346.92","10660.82,2513.97","10262.64,3816.16","10080.88,2967.35","11626.63,3554.71","10785.53,4030.48","9672.26,4647.15",,,"6702.30,2798.39",,"7153.68,1520.16","6640.69,2978.15","8443.10,4520.42",,"9012.66,2290.59","9194.16,3716.53","10506.57,3797.80","9903.03,942.82","10182.77,4635.55","10545.35,1729.91","11407.53,2147.84"
"10535.95,3708.80","10503.26,3440.66","10643.33,2573.81",,"10087.31,2973.56","11622.53,3585.42","10799.02,4029.34",,,,"6735.70,2820.23",,"7158.28,1537.01","6661.11,2996.57",,"10711.75,3316.59","9034.28,2313.00","9203.80,3755.35","10535.95,3708.80","9897.65,1000.66","10184.25,4642.47",,"10972.15,2811.36"
"10472.10,3817.39","10537.21,3459.09","10630.32,2638.44",,"10054.21,3054.93","11679.58,3543.18","10794.44,4060.20","9721.81,4601.13","10357.20,2195.02",,"6750.96,2874.85",,"7142.25,1579.37","6676.58,3018.39","8530.59,4506.17","10754.89,3336.51","9013.91,2419.62","9215.65,3813.07","10472.10,3817.39","9889.86,1044.90","10199.76,4667.25",,"11478.03,3792.93"
"10461.90,3848.26","10527.98,3481.69","10617.03,2651.87",,,"11585.36,3619.99","10763.55,4072.98","9761.25,4531.77","10351.87,2181.46",,,,"7149.34,1593.64","6712.11,3037.16","8568.64,4493.90",,"9032.97,2402.23","9224.48,3838.53",,,"10197.10,4647.75",,"11502.15,3784.27"
"10472.86,3853.57",,,,,"11558.62,3677.98","10757.07,4108.27","9758.98,4554.97","10565.58,1854.18",,,,,"6720.53,3042.23","8585.73,4509.35",,,"9222.86,3880.02",,,"10198.47,4637.65","10565.58,1854.18",
"10491.67,3826.61","10808.33,3285.39",,,"9963.83,3096.23","11646.99,3652.90","10781.67,4100.58","9756.04,4498.21",,,"6796.80,2947.70",,,,"8536.94,4486.73","10808.33,3285.39",,,,,"10145.70,4639.03","10499.33,1959.81",
"10519.83,3845.78",,,"10411.62,3832.50","9946.46,3166.66","11665.34,3671.47","10790.43,4126.83","9818.53,4498.95",,,,,,,"8573.07,4507.03",,,,,,,,
"10503.92,3890.61","10545.88,3464.47","10546.89,2798.94","10398.41,3844.37","9937.78,3176.59","11668.43,3714.82","10756.60,4180.45","9820.50,4510.55","10270.48,2317.14",,"6827.98,3003.81",,"7120.00,1899.32","6747.78,3184.26","8544.61,4523.34",,"8946.80,2635.43","9126.88,3985.00",,,,"10506.99,2068.29",
"10471.53,3931.94","10536.14,3464.16",,"10352.40,3848.22",,"11619.03,3716.00","10727.15,4211.09","9867.58,4525.67","10255.21,2356.88",,"6831.65,3006.30",,"7089.63,1854.57","6751.51,3192.58","8574.76,4555.34","10536.14,3464.16","8966.58,2641.47","9131.16,4017.00","10022.00,4159.46",,"10075.09,4605.31","10508.23,2097.01",
"10484.64,3929.14","10703.34,3279.37","10494.44,2885.69","10324.72,3869.38",,"11604.25,3722.68","10700.18,4263.22","9897.88,4563.84","10250.81,2358.66",,,,"7091.41,1866.82","6790.15,3198.78","8605.07,4614.85","10703.34,3279.37","8965.50,2704.95","9129.32,4068.41",,,"10093.80,4584.47","10485.14,2159.08","9746.06,4636.04"
"10483.82,3954.87","10681.84,3264.29","10455.62,2947.83","10272.78,3893.99","9855.44,3294.45","11608.15,3728.23","10686.46,4295.96","9887.24,4611.76","10233.47,2370.54",,"6885.10,3022.57",,"7087.83,1887.70","6802.59,3199.91","8600.87,4658.53","10681.84,3264.29","8986.06,2695.44","9110.15,4105.48","9930.69,4296.57","9804.86,1253.29","10134.65,4561.13","10475.56,2189.21","9804.42,4497.80"
"10452.00,3987.20","10569.97,3326.59","10430.97,2967.05","10226.40,3922.65","9830.72,3321.47","11584.47,3745.50","10692.33,4302.84","9863.99,4635.63","10200.54,2406.36",,"6909.64,3052.67",,"7078.20,1893.32","6820.32,3226.67","8616.89,4662.19","10569.97,3326.59","8966.53,2738.97","9107.39,4107.91","9883.60,4328.32","9763.95,1314.57","10090.94,4590.94","10442.86,2258.98","9819.82,4419.10"
"10470.14,4034.68","10487.54,3576.39","10402.31,3061.52","10196.48,4001.18","9837.16,3358.28","11537.81,3819.78","10660.10,4414.68","9842.08,4682.47","10199.05,2425.01",,"6944.34,2955.40",,"7007.36,1717.93","6847.08,3152.08","8713.04,4702.04","10551.93,3342.43","8982.49,2763.33",,"9852.92,4448.72","9792.95,1217.17","10121.54,4618.24","10443.81,2318.79",
"10417.79,4090.41","10445.22,3569.96","10337.82,3083.86","10071.52,4075.58","9734.55,3387.26","11594.28,3839.40","10642.97,4473.62","9695.80,4776.75","10122.09,2460.28",,"6912.01,3060.18",,"7022.11,1877.52","6788.33,3224.25",,"10472.76,3345.21","8909.52,2811.02","8987.04,4236.45","9710.06,4540.72","9747.64,1339.90","10026.01,4709.75","10390.61,2385.33",
,"10428.25,3589.99","10299.40,3161.01","10027.68,4113.07","9693.85,3471.40",,,"9624.59,4837.62","10076.92,2502.68",,"6855.53,3228.66",,"6988.99,1887.33",,,"10432.50,3364.68","8912.19,2876.05","8978.23,4301.08","9618.82,4658.20","9715.68,1398.72","10025.62,4719.26","10374.39,2437.74","9540.36,4769.57"
"10421.01,4101.50","10412.87,3583.71","10288.50,3157.18","10002.00,4125.91","9716.04,3433.86",,"10579.65,4535.91","9599.14,4813.95","10081.05,2466.18",,"6993.51,3143.28",,"6971.43,1816.93",,,"10389.87,3327.56","8967.32,2847.09","9014.22,4307.90","9602.56,4668.06","9751.30,1311.58","10001.62,4760.26","10364.04,2448.20","9449.94,4938.17"
"10377.40,4117.42","10371.02,3578.32","10224.35,3184.85","9904.17,4175.75","9635.48,3486.76","11506.02,3823.80","10511.71,4592.69",,"9993.41,2507.63",,"7000.80,3189.55",,"6949.52,1849.61",,"8773.04,4928.88","10302.07,3360.77","8917.49,2899.16","8935.33,4331.55","9457.45,4742.76","9704.59,1358.85","9956.47,4770.13","10312.78,2501.20",
"10362.14,4139.78","10341.09,3577.94","10174.58,3225.16","9828.21,4221.06","9558.89,3502.83","11609.22,3797.19","10502.26,4647.07",,"9940.82,2517.40",,"6968.55,3326.15",,"6967.24,2024.55",,"8684.50,5049.54","10242.57,3368.53","8856.60,2977.64","8816.21,4421.56","9307.52,4847.10","9686.38,1461.70","9890.01,4859.96","10303.15,2520.22",
"10315.98,4171.74","10291.13,3589.65","10087.59,3295.15","9728.62,4290.13","9489.34,3547.24","11593.35,3799.04","10444.96,4702.66","9187.54,5038.95","9861.15,2561.06",,"6973.90,3416.62",,"6952.56,2082.44",,"8646.69,5090.04","10161.64,3387.34","8832.41,3003.46","8747.79,4461.97",,"9640.19,1497.36","9839.54,4894.66","10213.97,2618.95","9186.32,5104.31"
"10356.74,4187.35","10320.33,3617.31","10103.99,3341.97","9758.80,4325.34","9517.83,3589.15","11550.91,3830.69","10454.08,4724.91","9262.63,5087.87","9862.64,2548.99",,"7045.27,3414.45",,"6895.90,1977.62",,"8777.31,5163.41","10158.92,3430.55","8879.52,3046.97","8829.81,4511.59",,"9645.38,1476.16","9889.67,4927.96","10248.93,2613.99","9219.75,5203.19"
"10309.39,4178.19","10269.42,3611.57","10047.91,3362.33","9677.88,4385.33","9473.98,3576.81","11522.27,3825.12","10394.69,4753.24","9191.17,5129.69","9779.46,2586.35",,"7050.34,3516.51",,"6840.80,1975.00",,"8758.49,5189.39","10086.72,3421.31","8860.80,3069.65","8777.86,4556.47","9067.71,5075.21","9617.13,1504.65","9862.57,4936.37","10183.27,2683.84",
"10277.81,4174.63","10237.77,3590.88","9983.51,3372.94","9611.03,4437.68","9404.96,3583.79","11512.40,3792.03","10353.45,4768.14","9117.34,5183.72","9733.71,2571.15",,"7065.88,3511.06",,"6824.38,2020.06",,"8724.39,5285.26","10016.02,3417.35","8840.25,3084.14","8728.68,4591.46","9014.86,5121.41","9591.96,1504.23","9811.96,4979.27","10157.94,2671.73","9112.88,5260.81"
"10269.92,4185.53","10220.21,3598.32",,"9564.12,4497.26","9363.21,3623.21","11530.08,3801.57","10325.37,4845.57","9034.67,5259.81","9698.21,2574.72",,"7063.69,3613.90",,"6798.94,2055.27",,"8723.46,5325.16","9964.26,3441.67","8803.89,3177.85","8702.03,4645.74","8942.88,5222.53","9574.08,1545.02","9807.89,4994.42","10117.77,2743.57",
"10228.54,4189.70","10169.70,3569.21","9956.36,3386.46","9495.18,4528.30","9306.67,3627.39","11508.32,3777.46","10300.23,4875.08","8985.59,5289.92","9628.49,2612.55",,"7070.89,3614.04",,"6778.28,2036.20",,"8698.53,5385.93",,"8788.60,3158.90","8644.72,4723.22","8888.89,5272.55","9553.07,1538.83","9736.95,5072.89","10092.09,2719.74",
"10212.45,4189.07","10147.09,3581.56",,"9442.34,4573.77","9262.52,3648.11","11515.13,3778.71","10291.61,4924.76","8933.44,5323.36","9595.41,2617.02",,"7051.29,3684.61",,"6737.15,2079.25",,"8653.62,5509.12","9844.40,3428.26","8745.00,3244.37","8619.02,4733.15","8817.65,5368.84","9534.96,1552.26","9733.21,5066.54","10049.69,2776.21",
"10177.15,4216.75","10125.05,3578.32","9865.25,3505.78","9385.66,4653.85","9196.68,3678.98","11514.76,3781.71","10265.09,5002.01","8892.54,5314.43","9546.65,2642.57",,"7031.90,3711.20",,"6691.15,2126.81",,"8642.52,5532.96",,"8711.14,3283.12","8593.27,4804.48",,"9505.68,1580.30","9658.16,5156.62","10009.29,2832.50",
"10167.97,4205.07","10105.16,3569.11","9863.71,3490.21","9337.77,4691.88","9165.89,3679.20","11514.49,3759.95","10268.34,5030.45","8849.92,5286.50","9525.43,2643.93",,"7044.17,3788.64",,"6682.70,2075.41",,"8622.18,5639.72","9711.31,3455.27","8697.41,3303.94","8560.82,4864.55",,"9507.96,1584.37","9643.46,5155.78","10004.90,2820.76",
"10114.83,4222.12","10054.21,3589.09","9809.76,3520.88","9276.24,4736.01","9101.37,3725.05","11484.90,3763.48","10234.77,5098.08",,"9479.44,2653.58",,"7037.28,3818.47",,"6663.25,2113.24",,"8603.96,5679.35","9614.84,3487.51","8658.84,3346.79","8540.87,4949.60","8714.66,5369.20","9472.26,1615.19","9589.04,5204.82","9949.27,2856.36","8849.71,5362.57"
"10093.59,4220.04","10037.13,3560.50","9792.08,3516.31","9243.21,4759.80","9078.77,3696.86","11467.76,3742.75","10256.64,5098.61",,"9449.92,2656.82",,"7052.77,3830.68",,"6665.88,2145.57",,"8598.11,5660.27",,"8639.41,3400.51",,"8697.78,5367.03","9459.59,1620.87","9563.25,5208.67","9920.51,2883.79","8838.03,5354.99"
"10091.00,4218.91","10019.99,3544.56","9736.86,3618.36","9214.98,4811.29","9043.41,3712.00","11481.61,3717.65","10229.32,5154.21","8743.42,5334.39","9435.82,2654.18",,"7049.95,3846.38",,"6639.89,2146.59",,"8572.96,5715.25","9499.49,3496.55","8625.85,3444.62",,"8743.42,5334.39","9448.11,1634.47","9539.92,5232.76","9909.82,2907.77","8815.67,5371.65"
"10094.01,4247.56","10010.33,3572.30","9744.56,3637.28","9211.67,4848.30","9024.81,3753.66","11500.01,3745.84","10243.85,5182.61","8780.34,5347.87","9428.07,2682.33",,"7057.00,3863.82",,"6615.23,2172.36",,"8562.60,5791.02","9470.89,3506.27","8635.51,3481.69","8668.56,5072.43","8780.34,5347.87","9461.14,1652.77","9524.74,5308.28","9924.42,2929.10",
"10076.59,4284.78","10012.48,3562.58","9715.91,3711.13","9185.47,4876.88","8993.46,3802.30","11503.65,3769.29","10198.51,5272.97","8778.62,5383.57","9410.15,2707.20",,"7061.11,3890.32",,"6579.36,2211.02",,"8600.33,5797.07",,"8612.17,3567.33","8700.12,5119.32","8778.62,5383.57","9447.02,1698.88","9529.75,5339.91","9897.69,3003.52",
"10058.32,4313.69","9985.46,3594.83","9706.45,3734.55","9160.89,4874.50","8974.37,3811.54","11514.31,3762.77","10193.17,5276.40","8773.94,5411.87","9408.03,2710.64",,"7071.68,3912.43",,"6559.09,2211.64",,"8604.83,5829.59",,"8615.53,3603.36",,"8773.94,5411.87","9454.25,1722.17","9522.70,5391.52","9918.40,2998.52","8833.38,5168.71"
"10058.74,4318.82","9972.93,3618.83","9683.57,3809.34","9112.50,4867.47","8947.19,3848.95","11537.04,3750.02","10154.25,5303.60","8772.17,5403.15","9418.15,2699.97",,"7080.99,3915.03",,"6539.00,2227.74",,"8603.85,5856.71",,"8599.91,3685.59","8714.07,5248.46","8772.17,5403.15","9465.09,1722.53","9492.05,5465.51","9921.67,3028.01","8708.06,5407.03"
"10032.79,4315.17","9954.36,3618.77","9670.03,3831.68","9049.62,4886.51","8930.02,3849.42","11519.80,3749.08",,"8715.72,5272.27","9404.73,2704.21",,"7089.85,3932.45",,"6523.27,2272.48",,"8600.79,5864.58","9256.25,3572.47","8621.93,3685.36",,"8766.09,5397.93","9449.92,1746.92","9503.61,5490.18","9920.86,3033.82","10083.83,5369.15"
"10005.63,4340.32","9947.30,3608.72","9646.36,3871.37","8978.51,4877.17","8908.25,3886.28","11511.91,3752.30","10054.29,5333.41","8722.71,5265.83","9392.22,2704.59",,"7105.25,3934.42",,"6513.39,2270.22",,"8602.39,5851.03",,"8606.61,3775.52",,"8765.22,5363.30","9436.40,1797.53","9526.68,5502.20","9927.56,3051.97",
"10007.09,4337.20","9934.16,3612.24","9639.01,3896.81","8897.96,4909.44","8900.23,3919.61","11520.75,3751.04","10020.74,5331.41","8695.41,5318.53","9399.99,2699.01",,"7116.28,3966.81",,"6503.50,2269.58",,"8597.51,5872.49","9175.78,3594.82","8621.07,3814.02",,"8783.34,5353.35","9449.15,1791.31","9514.95,5578.63","9935.75,3086.86",
"9993.01,4350.95","9928.38,3631.28","9625.81,3943.72","8843.51,4930.52","8895.97,3935.75","11532.89,3763.30","9989.73,5350.55","8696.88,5219.25","9401.32,2709.51",,"7125.60,3973.24",,"6490.86,2302.18",,"8597.86,5866.02","9131.47,3625.77","8614.97,3859.77",,"8779.89,5347.68","9458.32,1804.48","9525.14,5616.49","9939.92,3110.50",
"9945.03,4358.45","9901.48,3627.16","9591.64,3977.53","8767.45,4933.34","8875.60,3950.46","11500.34,3747.92","9929.46,5327.23","8673.48,5260.26","9390.31,2713.32",,"7141.47,3958.04",,"6489.29,2316.89",,,"9086.77,3594.51","8600.63,3895.57",,"8765.93,5343.38","9434.71,1845.81","9534.17,5624.41","9937.48,3089.10",
"9907.94,4370.61","9870.77,3658.94","9568.52,3995.72","8747.59,4973.54","8851.15,3986.82","11470.50,3746.12","9865.04,5355.40",,"9383.19,2722.31",,"7150.28,3962.13",,"6467.68,2323.34",,"8506.41,5827.45","9035.37,3576.40","8587.97,3895.62",,"8757.88,5334.70","9419.65,1860.93","9507.67,5688.77","9931.79,3083.19",
"9884.83,4371.37","9850.09,3682.59","9531.00,4053.20","8734.67,5003.98","8838.74,3998.08","11461.08,3715.49","9812.76,5341.54","8579.13,5327.50","9380.98,2726.77",,"7150.46,3963.62",,"6467.56,2361.66",,,"9011.54,3509.69","8549.33,3977.68",,"8749.33,5323.18","9417.97,1865.03","9480.35,5725.35","9925.77,3087.61",
"9875.82,4380.52","9869.01,3689.06","9536.99,4066.04","8734.34,5076.20","8838.92,4046.66","11444.56,3741.64","9781.43,5348.73","8575.80,5272.72","9422.65,2723.17",,"7167.25,3948.12",,"6467.61,2392.49",,"8404.01,5786.30","8957.35,3595.83","8554.70,3988.32","8575.80,5272.72","8762.80,5305.71","9433.28,1883.54","9500.18,5735.90","9938.54,3092.55","8706.06,5244.23"
"9867.55,4420.93","9879.23,3716.15","9523.43,4136.34","8742.61,5169.96","8852.03,4063.63","11475.28,3749.12","9741.83,5382.11","8583.40,5367.19","9431.59,2764.98",,"7157.59,3959.01",,"6436.35,2399.80",,"8363.69,5788.74","8924.77,3601.86","8552.17,4001.49",,"8753.37,5316.88","9437.19,1912.03","9510.16,5796.12","9948.54,3120.46",
"9863.71,4429.59","9860.03,3754.35","9524.20,4155.60","8708.32,5218.18","8834.16,4106.12","11485.64,3738.56","9705.99,5402.81","8560.89,5369.19","9429.17,2811.33",,"7139.46,3970.67",,"6386.55,2402.22",,"8327.87,5791.80","8885.35,3611.36","8532.61,4043.09",,"8729.55,5332.12","9426.35,1944.64","9480.86,5856.73","9933.85,3138.18",
"9851.02,4438.49","9870.44,3753.94","9511.24,4206.97","8749.11,5229.76","8840.30,4116.15","11475.97,3726.68","9684.69,5380.86","8584.78,5350.41","9468.81,2800.03",,"7155.75,3972.24",,"6392.82,2450.25",,"8316.67,5767.28","8845.49,3593.55","8535.51,4063.25",,,"9455.04,1934.48","9510.94,5854.55","9948.07,3104.50",
"9822.24,4463.22","9853.29,3789.91","9499.24,4216.82","8791.27,5258.64","8842.33,4135.56","11434.26,3733.64","9614.91,5421.14","8581.88,5340.50","9473.26,2825.90",,"7170.40,3959.78",,"6406.77,2461.00",,"8292.15,5769.40","8817.55,3600.16","8513.70,4075.54","8444.68,5409.45",,"9456.68,1970.65","9477.90,5924.81","9927.65,3111.91","8735.93,5538.78"
"9795.56,4462.29","9815.71,3819.87","9451.13,4268.96",,"8817.86,4165.79","11406.91,3705.17","9562.46,5433.19","8575.29,5312.18",,,"7157.21,3959.91",,"6390.41,2473.85",,"8252.97,5781.73","8759.33,3595.58","8476.46,4112.55","8441.27,5370.25",,"9433.81,1974.18","9416.86,5982.54","9879.02,3145.56",
"9805.61,4444.75","9835.80,3791.26","9450.15,4286.24",,,"11386.36,3711.74",,"8597.68,5275.57",,,"7175.53,3946.04",,"6397.16,2488.58",,"8254.67,5779.42","8735.82,3579.03","8473.20,4101.56","8489.07,5328.00","8811.53,5334.76",,"9440.85,5979.87","9894.94,3123.84",
,"9824.38,3835.16",,,,"11462.79,3628.35","9508.16,5524.26","8576.56,5338.16",,,"7165.17,3973.65",,"6360.97,2527.25",,"8231.36,5793.31",,"8456.14,4133.43","8481.50,5354.14","8788.61,5486.50",,,"9895.14,3150.45","8749.97,5614.09"
"9785.76,4526.98","9827.89,3844.36","9429.15,4388.20",,"8821.71,4245.14","11419.10,3701.78","9479.67,5587.11","8572.17,5338.98","9488.38,2924.57",,"7166.15,3988.09",,"6361.35,2519.13",,"8195.76,5825.12","8699.94,3573.51","8438.46,4173.05","8470.83,5359.82",,"9448.92,2043.98",,"9897.60,3170.79","8760.40,5643.81"
"9809.09,4520.44","9837.74,3835.51","9437.86,4397.57",,"8854.33,4243.45","11438.15,3679.12","9499.63,5630.85","8588.45,5339.01","9531.31,2924.88",,"7201.57,3991.39",,"6359.77,2541.16",,"8203.83,5832.85","8691.94,3563.59","8443.25,4174.93","8497.88,5349.65","8843.31,5535.37","9475.62,2041.42","9424.07,6160.25","9905.34,3174.69","8777.81,5690.57"
"9812.61,4561.75","9840.40,3857.28","9421.03,4468.86",,"8865.88,4282.99","11449.56,3696.08","9490.28,5694.19","8597.88,5352.88","9552.20,2959.15",,"7211.99,4041.00",,"6355.19,2567.34",,"8193.15,5867.60","8685.80,3556.83","8433.96,4189.75","8486.37,5358.13","8867.63,5572.62","9490.27,2071.15","9395.43,6262.39","9904.81,3193.58","8787.89,5734.97"
"9822.02,4566.79","9839.95,3869.88","9432.78,4482.88","8989.58,5605.76","8869.32,4312.36","11442.81,3709.81","9497.04,5750.35","8599.17,5355.39","9562.46,2975.28",,"7220.71,4059.32",,"6362.01,2578.53",,"8190.31,5900.90","8685.68,3535.60","8414.29,4221.81","8469.43,5375.36","8899.29,5633.07","9503.94,2089.91","9393.88,6308.29","9908.49,3195.63","8799.66,5758.56"
"9840.54,4569.01","9850.79,3870.36","9421.96,4549.21","9008.41,5632.65","8895.01,4343.11","11463.78,3689.30","9537.06,5775.90","8609.54,5355.51","9605.34,2982.48",,"7247.75,4071.78",,"6368.75,2574.60",,"8203.00,5927.96","8681.81,3531.84","8407.82,4244.57","8447.29,5393.18","8868.60,5731.66","9507.68,2102.86","9414.81,6330.40","9904.40,3230.44",
"9836.65,4590.39","9851.81,3871.70","9426.88,4552.45","9027.44,5685.64","8899.66,4378.59","11528.72,3599.51","9537.39,5845.73","8610.04,5363.83","9627.57,2996.41",,"7267.16,4082.71",,"6387.90,2579.81",,"8201.71,5929.80","8683.41,3503.81","8402.88,4238.89","8432.60,5441.40","8888.84,5711.35","9515.18,2126.64","9399.49,6406.92","9901.57,3240.73",
"9843.02,4574.14","9842.41,3861.75","9422.71,4587.99","9032.55,5741.70","8912.45,4393.87","11449.60,3668.65","9550.01,5853.84","8623.18,5368.24","9623.34,3043.16",,"7291.84,4113.89",,"6409.16,2593.84",,"8211.70,5933.56","8680.79,3489.54","8387.88,4275.74","8471.21,5446.10","8879.04,5768.69","9521.89,2128.89","9397.27,6455.18",,
"9826.10,4561.30","9840.89,3827.36","9415.60,4620.39","9014.91,5750.05","8926.21,4412.38","11430.23,3653.93","9520.73,5921.40","8662.42,5310.49","9642.37,3043.59",,"7304.31,4126.15",,"6419.99,2594.51",,"8206.74,5962.44","8659.24,3478.98","8362.67,4291.61","8509.89,5492.20","8851.27,5814.77","9510.27,2166.06","9403.82,6479.89",,
"9843.93,4557.00","9878.18,3796.03","9423.91,4640.73","9017.46,5814.14","8946.27,4428.96","11431.81,3644.21","9567.37,5935.08","8654.75,5355.54","9683.68,3047.74",,"7330.98,4165.50",,"6442.17,2589.95",,"8230.04,5983.84","8668.84,3455.21","8370.46,4289.31",,"8843.51,5868.57","9532.85,2167.58","9421.01,6527.03","9847.38,3238.02","8804.45,5892.62"
